REAL_ESTATE_ID,Township,Deeded_Acreage,Total_sale_Price,Year_Built,HEATED_AREA,DESIGN_STYLE,BATH,Story_Height,PHYSICAL_CITY,PHYSICAL_ZIP_CODE,year,month,Quarter
218206,4,0.23,211500,1996,2960,A,D,I,CARY,27513.0,1996,5,2
218210,4,0.38,174500,1996,1930,A,D,I,CARY,27513.0,1996,3,1
218219,18,0.03,118500,1996,1365,C,D,B,RALEIGH,27603.0,1996,8,3
218227,18,0.02,101500,1995,1144,C,D,C,RALEIGH,27603.0,1999,2,1
218235,18,0.04,109000,1996,1364,C,D,B,RALEIGH,27603.0,1997,6,2
218237,1,0.04,76000,1996,1140,C,C,C,RALEIGH,27606.0,1996,5,2
218239,1,0.03,76000,1996,1140,C,C,C,RALEIGH,27606.0,1996,5,2
218240,1,0.04,76000,1996,1140,C,C,C,RALEIGH,27606.0,1996,5,2
218241,1,0.03,76000,1996,1140,C,C,C,RALEIGH,27606.0,1996,5,2
218243,1,0.06,76000,1996,1140,C,C,C,RALEIGH,27606.0,1996,5,2
218246,1,0.03,68500,1996,960,C,B,C,RALEIGH,27606.0,1996,6,2
218253,1,0.03,73500,1996,1140,C,C,C,RALEIGH,27606.0,1996,3,1
218254,1,0.03,73500,1996,1140,C,C,C,RALEIGH,27606.0,1996,3,1
218256,1,0.03,73500,1996,1140,C,C,C,RALEIGH,27606.0,1996,3,1
218257,1,0.03,73500,1996,1140,C,C,C,RALEIGH,27606.0,1996,3,1
218261,1,0.03,73500,1996,1060,C,C,C,RALEIGH,27606.0,1996,2,1
218264,1,0.03,73500,1996,1140,C,C,C,RALEIGH,27606.0,1996,2,1
218280,18,0.19,187000,1996,2160,A,D,B,CARY,27518.0,1999,4,2
218297,16,0.36,188500,1996,2522,A,D,A,GARNER,27529.0,1996,12,4
218298,16,0.37,170500,1996,2036,A,D,J,GARNER,27529.0,1996,12,4
218303,16,0.38,193000,1997,2662,A,D,C,GARNER,27529.0,1998,2,1
218305,16,0.35,222500,1997,3400,A,D,C,GARNER,27529.0,1997,8,3
218311,16,0.34,199500,1996,2550,A,D,B,GARNER,27529.0,1996,8,3
218312,16,0.37,235500,1997,3138,A,D,I,GARNER,27529.0,1997,9,3
218313,10,0.28,89000,1997,1452,A,C,A,WENDELL,27591.0,1997,11,4
218321,10,0.24,80000,1995,1040,A,C,A,WENDELL,27591.0,1996,1,1
218323,10,0.25,85000,1996,1040,A,C,A,WENDELL,27591.0,1996,8,3
218324,10,0.31,85000,1996,1040,A,C,A,WENDELL,27591.0,1997,4,2
218326,10,0.23,86000,1996,1098,A,C,A,WENDELL,27591.0,1997,11,4
218327,10,0.31,90000,1997,1169,A,C,A,WENDELL,27591.0,1997,4,2
218333,10,0.27,89000,1995,1104,A,C,A,WENDELL,27591.0,1999,1,1
218345,20,0.28,181000,1996,2308,A,D,C,APEX,27523.0,1998,2,1
218353,20,0.26,169000,1996,2180,A,D,C,APEX,27523.0,1996,8,3
218356,20,0.24,180000,1997,2362,A,D,C,APEX,27523.0,1997,4,2
218357,20,0.25,185000,1996,2494,A,D,C,APEX,27523.0,1996,12,4
218359,20,0.19,159000,1996,1591,A,D,A,APEX,27523.0,1997,8,3
218366,20,0.27,178000,1996,2737,A,F,C,APEX,27523.0,1996,8,3
218369,20,0.32,170000,1997,2331,A,D,C,APEX,27523.0,1997,11,4
218371,20,0.29,131000,1996,1780,A,D,C,APEX,27523.0,1996,9,3
218376,4,0.05,109000,1995,1884,C,D,C,CARY,27513.0,1995,10,4
218378,16,0.35,196000,1996,2429,A,C,A,GARNER,27529.0,1997,8,3
218382,16,0.35,242000,1997,3622,A,D,C,GARNER,27529.0,1997,9,3
218384,16,0.41,195500,1996,2594,A,D,C,GARNER,27529.0,1996,8,3
218386,16,0.4,227500,1997,2880,A,D,B,GARNER,27529.0,1997,4,2
218387,16,0.35,208000,1997,2991,A,D,I,GARNER,27529.0,1998,5,2
218390,16,0.35,202500,1996,2479,A,D,A,GARNER,27529.0,1996,10,4
218391,16,0.37,211000,1996,3105,A,D,K,GARNER,27529.0,1997,1,1
218398,17,0.15,109000,1997,1190,A,C,A,RALEIGH,27604.0,1997,12,4
218403,17,0.19,110000,1997,1255,A,C,A,RALEIGH,27604.0,1997,6,2
218406,17,0.16,108000,1996,1228,A,C,A,RALEIGH,27604.0,1997,2,1
218407,17,0.16,118000,1995,1297,A,C,A,RALEIGH,27604.0,1997,1,1
218421,17,0.16,102000,1996,1214,A,C,A,RALEIGH,27616.0,1996,7,3
218435,17,0.19,104500,1996,1268,A,C,A,RALEIGH,27616.0,1996,5,2
218442,17,0.16,93000,1996,1112,A,C,A,RALEIGH,27616.0,1996,8,3
218446,17,0.16,102000,1996,1161,A,C,A,RALEIGH,27616.0,1999,4,2
218456,17,0.16,99000,1997,1112,A,C,A,RALEIGH,27616.0,1998,2,1
218457,17,0.2,116500,1996,1979,A,E,B,RALEIGH,27616.0,1996,8,3
218459,17,0.19,116000,1996,1352,A,C,A,RALEIGH,27616.0,1996,4,2
218486,20,0.18,183500,1995,2527,A,D,C,APEX,27502.0,1995,11,4
218550,12,0.65,102000,1996,1294,A,C,A,FUQUAY VARINA,27526.0,1999,6,2
218568,15,0.71,214500,1996,2045,A,C,A,GARNER,27529.0,1996,11,4
218569,15,1.13,297000,1997,2893,A,D,B,GARNER,27529.0,1997,11,4
218571,15,0.75,180000,1997,1903,A,D,A,GARNER,27529.0,1998,2,1
218573,15,0.84,269000,1999,3376,A,D,B,GARNER,27529.0,1999,11,4
218582,15,0.69,215000,1997,2241,A,C,A,GARNER,27529.0,1997,4,2
218584,15,0.81,210000,1997,2182,A,F,A,GARNER,27529.0,1998,3,1
218587,15,0.57,185000,1997,1886,A,D,A,GARNER,27529.0,1998,10,4
218600,6,0.27,109000,1997,1198,A,C,A,HOLLY SPRINGS,27540.0,1997,5,2
218602,20,0.37,282000,1996,3274,A,D,C,CARY,27519.0,1997,9,3
218605,20,0.39,280000,1997,2618,A,D,C,CARY,27519.0,1997,4,2
218611,20,0.3,320000,1996,3297,A,E,C,CARY,27519.0,1997,4,2
218614,20,0.32,282000,1997,3548,A,F,C,CARY,27519.0,1997,6,2
218621,20,0.31,268500,1996,2986,A,D,C,CARY,27519.0,1996,10,4
218627,5,0.3,235000,1997,2836,A,D,I,CARY,27519.0,1997,9,3
218628,5,0.31,284000,1996,3151,A,D,C,CARY,27519.0,1999,8,3
218634,5,0.28,276500,1996,3266,A,D,I,CARY,27519.0,1996,4,2
218635,5,0.28,284500,1996,3705,A,E,C,CARY,27519.0,1996,6,2
218636,5,0.33,286500,1996,3244,A,D,I,CARY,27519.0,1996,11,4
218637,5,0.35,256500,1996,3127,A,D,C,CARY,27519.0,1996,5,2
218639,13,0.06,142500,1996,1751,C,D,A,RALEIGH,27615.0,1996,4,2
218652,19,0.97,94500,1996,1206,A,C,A,YOUNGSVILLE,27596.0,1996,6,2
218656,19,3.96,111000,1996,1164,A,C,A,YOUNGSVILLE,27596.0,1996,10,4
218657,19,4.2,133000,1996,1472,A,D,B,YOUNGSVILLE,27596.0,1996,10,4
218659,19,0.94,87500,1996,1040,A,C,A,YOUNGSVILLE,27596.0,1996,8,3
218670,19,1.59,87000,1996,1061,A,C,A,YOUNGSVILLE,27596.0,1996,8,3
218671,19,1.03,99500,1996,1273,A,C,A,YOUNGSVILLE,27596.0,1996,3,1
218673,19,1.06,87500,1996,1091,A,C,A,YOUNGSVILLE,27596.0,1996,4,2
218675,2,1.84,820000,1996,7530,A,F,L,RALEIGH,27614.0,1996,10,4
218683,19,0.23,146000,1997,1614,A,D,C,WAKE FOREST,27587.0,1997,4,2
218695,8,0.26,177500,1996,2685,A,D,C,RALEIGH,27617.0,1996,6,2
218697,18,0.27,246500,1995,3516,A,F,I,CARY,27518.0,1995,12,4
218700,18,0.33,267500,1995,3858,A,D,C,CARY,27518.0,1996,1,1
218702,18,0.3,244500,1996,2770,A,C,A,CARY,27518.0,1996,3,1
218712,18,0.3,226000,1996,2598,A,D,A,CARY,27518.0,1996,3,1
218713,18,0.34,242500,1995,3498,A,F,I,CARY,27518.0,1996,1,1
218716,18,0.28,249000,1996,3479,A,D,I,CARY,27518.0,1996,6,2
218718,18,0.26,235000,1995,2570,A,E,A,CARY,27518.0,1998,8,3
218719,2,1.86,560000,1999,4544,A,F,C,RALEIGH,27614.0,1999,4,2
218722,2,2.06,547500,1998,5945,A,F,C,RALEIGH,27614.0,1998,9,3
218731,2,1.0,164000,1996,2039,A,D,B,RALEIGH,27613.0,1996,5,2
218733,2,0.92,208500,1997,1910,A,C,A,RALEIGH,27613.0,1999,11,4
218740,2,0.98,205000,1998,3253,A,C,C,RALEIGH,27613.0,1998,10,4
218744,13,0.2,132000,1996,1768,A,F,C,RALEIGH,27616.0,1996,4,2
218745,13,0.17,113500,1996,1608,A,D,C,RALEIGH,27616.0,1996,4,2
218746,13,0.15,128500,1996,1868,A,D,C,RALEIGH,27616.0,1996,4,2
218747,13,0.15,121000,1996,1992,A,F,C,RALEIGH,27616.0,1996,5,2
218750,13,0.15,101000,1996,1680,J,C,A,RALEIGH,27616.0,1996,8,3
218753,13,0.15,120000,1996,1472,A,D,C,RALEIGH,27616.0,1996,5,2
218756,13,0.36,131000,1996,1972,J,E,A,RALEIGH,27616.0,1996,5,2
218757,13,0.43,124500,1996,1180,I,C,A,RALEIGH,27616.0,1996,6,2
218758,13,0.22,128000,1995,1709,A,D,I,RALEIGH,27616.0,1999,7,3
218759,13,0.15,132500,1996,1827,A,D,I,RALEIGH,27616.0,1999,8,3
218763,13,0.32,126500,1996,2068,J,E,A,RALEIGH,27616.0,1996,4,2
218772,14,1.19,159000,1997,1978,A,C,B,WAKE FOREST,27587.0,1999,8,3
218777,7,0.04,122000,1995,1341,C,D,C,RALEIGH,27613.0,1998,8,3
218778,7,0.04,114500,1995,1314,C,D,C,RALEIGH,27613.0,1996,11,4
218785,13,0.6,312000,1998,3978,A,F,C,RALEIGH,27614.0,1998,7,3
218786,13,0.74,274000,1997,3243,A,E,C,RALEIGH,27614.0,1998,10,4
218788,13,0.42,246500,1997,2981,A,E,C,RALEIGH,27614.0,1997,7,3
218795,17,0.52,192500,1997,2636,A,D,C,RALEIGH,27616.0,1999,3,1
218798,17,0.28,179000,1997,2250,A,D,C,RALEIGH,27616.0,1998,6,2
218800,17,0.34,200000,1996,2545,A,D,C,RALEIGH,27616.0,1998,6,2
218802,17,0.84,182000,1996,2290,A,D,C,RALEIGH,27616.0,1996,7,3
218803,17,0.79,222500,1997,2206,A,D,C,RALEIGH,27616.0,1998,2,1
218804,17,0.6,199000,1996,2642,A,D,C,RALEIGH,27616.0,1996,8,3
218808,17,0.14,168000,1997,2391,A,D,I,RALEIGH,27604.0,1997,8,3
218815,17,0.16,179000,1997,2189,A,D,B,RALEIGH,27604.0,1997,6,2
218822,17,0.18,173000,1996,2029,A,C,B,RALEIGH,27604.0,1999,8,3
218855,20,0.2,138500,1996,1904,O,D,C,APEX,27502.0,1997,1,1
218861,17,0.31,161500,1996,1922,A,C,A,KNIGHTDALE,27545.0,1996,3,1
218862,17,0.27,134500,1996,1505,A,D,B,KNIGHTDALE,27545.0,1996,5,2
218865,17,0.19,143500,1996,1696,A,D,A,KNIGHTDALE,27545.0,1996,12,4
218870,20,0.56,234500,1998,3249,A,D,C,CARY,27518.0,1998,4,2
218872,20,0.4,208000,1997,2401,A,D,C,CARY,27518.0,1998,2,1
218878,20,0.28,257000,1998,3701,A,F,C,CARY,27518.0,1998,8,3
218884,20,0.47,294500,1997,3802,A,D,C,CARY,27518.0,1997,3,1
218907,4,0.04,137000,1995,1633,C,C,C,CARY,27513.0,1999,9,3
218910,13,0.15,147000,1997,2038,A,D,C,RALEIGH,27615.0,1997,12,4
218914,13,0.19,156000,1998,2074,A,D,C,RALEIGH,27615.0,1998,9,3
218917,13,0.14,141000,1998,1506,A,D,C,RALEIGH,27615.0,1998,12,4
218925,13,0.12,150000,1999,1920,A,D,C,RALEIGH,27615.0,1999,7,3
218929,13,0.13,155000,1998,1889,A,E,I,RALEIGH,27615.0,1998,12,4
218940,13,0.12,149000,1998,1920,A,D,C,RALEIGH,27615.0,1998,6,2
218943,19,0.05,95000,1995,1392,A,D,I,WAKE FOREST,27587.0,1996,6,2
218950,19,0.05,115000,1995,1719,C,D,I,WAKE FOREST,27587.0,1996,5,2
218954,19,1.01,182000,1996,2059,A,D,L,WAKE FOREST,27587.0,1997,1,1
218962,19,0.92,169500,1996,2278,A,D,C,WAKE FOREST,27587.0,1996,8,3
218963,19,0.92,162500,1996,1934,A,C,A,WAKE FOREST,27587.0,1996,6,2
218965,19,0.92,222000,1996,2275,A,D,C,WAKE FOREST,27587.0,1998,7,3
218969,19,1.13,180000,1996,2230,A,E,B,WAKE FOREST,27587.0,1996,8,3
218971,19,1.61,175000,1998,2361,A,D,C,WAKE FOREST,27587.0,1998,4,2
218992,6,0.44,333500,1996,3066,A,F,B,HOLLY SPRINGS,27540.0,1996,7,3
218993,6,0.62,303500,1997,2958,A,F,I,HOLLY SPRINGS,27540.0,1997,9,3
218995,6,0.83,483000,1997,4900,A,F,L,HOLLY SPRINGS,27540.0,1997,10,4
218996,6,0.51,485000,1996,3850,A,D,K,HOLLY SPRINGS,27540.0,1997,5,2
219001,6,0.67,373000,1996,3611,A,D,C,HOLLY SPRINGS,27540.0,1996,10,4
219006,6,0.56,369500,1996,3519,A,D,B,HOLLY SPRINGS,27540.0,1997,2,1
219013,19,0.26,131000,1996,2059,A,E,A,RALEIGH,27616.0,1996,10,4
219023,19,0.25,130500,1996,1556,A,D,C,RALEIGH,27616.0,1996,8,3
219024,19,0.27,133000,1996,1558,A,D,C,RALEIGH,27616.0,1999,7,3
219030,14,0.92,139500,1997,2099,A,E,A,WAKE FOREST,27587.0,1998,2,1
219048,2,0.57,444500,1997,4272,A,F,I,RALEIGH,27615.0,1997,10,4
219064,13,0.19,198500,1997,2322,A,D,B,RALEIGH,27614.0,1997,10,4
219069,13,0.43,173000,1997,2098,A,D,C,RALEIGH,27614.0,1997,1,1
219071,13,0.22,150500,1996,1879,A,D,I,RALEIGH,27614.0,1996,10,4
219072,13,0.19,194500,1997,2302,A,D,C,RALEIGH,27614.0,1998,10,4
219073,13,0.2,149500,1996,1637,A,D,A,RALEIGH,27614.0,1997,1,1
219078,13,0.28,244500,1997,2752,A,D,I,RALEIGH,27614.0,1997,10,4
219080,13,0.36,243500,1996,2586,A,D,C,RALEIGH,27614.0,1997,2,1
219081,11,0.66,415000,1996,3868,A,E,A,RALEIGH,27612.0,1996,6,2
219082,11,0.48,415000,1996,3740,A,D,B,RALEIGH,27612.0,1998,7,3
219088,11,0.47,306000,1996,4104,A,F,I,RALEIGH,27612.0,1996,11,4
219095,6,0.28,108500,1996,1158,A,C,A,HOLLY SPRINGS,27540.0,1999,12,4
219109,6,0.32,111000,1998,1232,A,C,A,HOLLY SPRINGS,27540.0,1999,3,1
219111,4,0.0,84500,1995,1207,D,C,A,CARY,27518.0,1995,11,4
219122,4,0.0,102500,1995,1181,D,C,A,CARY,27518.0,1999,7,3
219131,4,0.0,95000,1995,1310,D,C,A,CARY,27518.0,1995,12,4
219133,4,0.0,96000,1995,1300,D,C,A,CARY,27518.0,1996,1,1
219136,6,0.37,185000,1997,2048,A,D,C,HOLLY SPRINGS,27540.0,1997,3,1
219142,6,0.25,197500,1996,2437,A,D,C,HOLLY SPRINGS,27540.0,1997,3,1
219146,20,0.38,272500,1997,2416,A,D,B,APEX,27523.0,1999,12,4
219156,20,0.3,247000,1996,3138,A,D,I,APEX,27523.0,1996,11,4
219158,20,0.31,275000,1998,3117,A,D,C,APEX,27523.0,1999,9,3
219164,20,0.33,255000,1997,2984,A,D,L,APEX,27523.0,1998,5,2
219209,6,0.22,170000,1996,1796,A,D,C,HOLLY SPRINGS,27540.0,1998,7,3
219212,6,0.24,160000,1996,1897,A,D,I,HOLLY SPRINGS,27540.0,1999,8,3
219224,18,0.69,245000,1997,2604,A,D,C,APEX,27539.0,1997,3,1
219226,18,1.36,254500,1997,2438,A,D,A,APEX,27539.0,1998,2,1
219238,20,0.3,184500,1996,2360,A,D,L,APEX,27523.0,1996,7,3
219241,20,0.33,203000,1996,2802,A,D,C,APEX,27523.0,1998,6,2
219245,20,0.23,215000,1995,3271,A,D,C,APEX,27523.0,1999,2,1
219247,20,0.24,195000,1996,2500,A,D,C,APEX,27523.0,1998,8,3
219251,20,0.25,200000,1995,2796,A,D,C,APEX,27523.0,1996,4,2
219254,20,0.27,188000,1996,2361,A,D,C,APEX,27523.0,1996,4,2
219256,20,0.28,170500,1996,2336,A,D,C,APEX,27523.0,1996,9,3
219257,20,0.41,185500,1996,2496,A,D,C,APEX,27523.0,1996,5,2
219258,20,0.37,193000,1996,2798,A,D,C,APEX,27523.0,1996,5,2
219259,20,0.24,195000,1996,2773,A,D,C,APEX,27523.0,1996,5,2
219263,20,0.33,170500,1996,2359,A,D,C,APEX,27523.0,1996,5,2
219270,20,0.48,180000,1996,2051,A,D,C,APEX,27502.0,1997,5,2
219272,20,0.43,186000,1998,1900,A,D,C,APEX,27502.0,1998,10,4
219274,20,0.42,183500,1998,2030,A,D,I,APEX,27502.0,1999,4,2
219284,20,0.32,174000,1996,2293,A,D,C,APEX,27502.0,1997,2,1
219287,20,0.35,165000,1996,1805,A,D,C,APEX,27502.0,1996,5,2
219299,20,0.24,177000,1996,2608,A,D,C,APEX,27502.0,1996,10,4
219305,18,0.27,139500,1997,1656,A,D,I,RALEIGH,27603.0,1997,9,3
219311,18,0.25,147500,1995,2386,A,D,C,RALEIGH,27603.0,1996,2,1
219316,18,0.16,139500,1996,1610,A,C,A,RALEIGH,27603.0,1996,6,2
219322,18,0.21,159000,1996,3011,A,D,I,RALEIGH,27603.0,1996,5,2
219324,18,0.21,134000,1995,1667,A,D,I,RALEIGH,27603.0,1996,2,1
219326,18,0.19,146000,1996,2302,A,D,C,RALEIGH,27603.0,1996,3,1
219348,18,0.0,128500,1995,1408,D,C,A,CARY,27518.0,1995,12,4
219367,17,0.23,164000,1996,2133,A,D,B,RALEIGH,27616.0,1996,7,3
219376,17,0.23,174000,1996,2325,A,D,C,RALEIGH,27616.0,1997,3,1
219388,17,0.21,159000,1997,2125,A,D,C,RALEIGH,27616.0,1998,2,1
219389,17,0.21,184500,1996,2631,A,D,C,RALEIGH,27616.0,1996,11,4
219394,17,0.22,154000,1997,1918,A,D,C,RALEIGH,27616.0,1997,12,4
219398,17,0.26,145000,1996,1691,A,D,B,RALEIGH,27616.0,1996,11,4
219413,17,0.16,104000,1996,1148,A,C,A,KNIGHTDALE,27545.0,1996,10,4
219418,17,0.35,131000,1999,1466,A,C,A,KNIGHTDALE,27545.0,1999,6,2
219424,17,0.16,129500,1998,1803,I,E,A,KNIGHTDALE,27545.0,1998,8,3
219435,17,0.28,125500,1996,2068,J,D,A,KNIGHTDALE,27545.0,1997,2,1
219437,17,0.24,106000,1996,1223,A,C,A,KNIGHTDALE,27545.0,1996,11,4
219439,17,0.2,114000,1996,1571,I,C,A,KNIGHTDALE,27545.0,1999,9,3
219441,17,0.21,109000,1996,1680,J,C,A,KNIGHTDALE,27545.0,1997,2,1
219447,10,0.86,125000,1995,1372,A,C,A,WENDELL,27591.0,1996,11,4
219503,12,1.05,40000,1930,2320,A,D,A,FUQUAY VARINA,27526.0,1997,8,3
219532,6,0.46,93500,1996,1195,A,C,A,FUQUAY VARINA,27526.0,1996,8,3
219562,20,0.52,275000,1997,3085,A,D,B,CARY,27519.0,1997,5,2
219569,20,0.29,228000,1997,2488,A,D,C,CARY,27519.0,1999,5,2
219572,20,0.28,285000,1997,3084,A,F,B,CARY,27519.0,1997,5,2
219573,20,0.28,287000,1997,2934,A,D,B,CARY,27519.0,1998,4,2
219574,20,0.3,270000,1996,2763,A,D,C,CARY,27519.0,1999,9,3
219578,20,0.46,274000,1997,3005,A,F,B,CARY,27519.0,1997,5,2
219579,20,0.38,245000,1997,2774,A,D,B,CARY,27519.0,1997,8,3
219582,20,0.35,263500,1997,3002,A,D,B,CARY,27519.0,1997,2,1
219584,20,0.3,260000,1996,3107,A,D,B,CARY,27519.0,1996,6,2
219586,20,0.36,254500,1997,2805,A,D,B,CARY,27519.0,1998,1,1
219588,20,0.31,250000,1998,2985,A,D,C,CARY,27519.0,1998,8,3
219608,20,0.32,166000,1997,1788,A,D,C,CARY,27519.0,1999,1,1
219616,4,0.06,105500,1995,1500,C,C,C,CARY,27513.0,1995,11,4
219617,4,0.04,96500,1995,1296,C,C,C,CARY,27513.0,1995,12,4
219623,4,0.2,225000,1995,1805,C,D,A,CARY,27513.0,1996,9,3
219625,4,0.06,148000,1995,1850,C,D,B,CARY,27513.0,1997,2,1
219627,4,0.13,262000,1995,2077,C,C,A,CARY,27513.0,1996,2,1
219634,4,0.1,164000,1995,1651,C,D,A,CARY,27511.0,1997,1,1
219644,5,0.42,85000,1998,3593,A,F,B,CARY,27513.0,1996,9,3
219702,1,0.12,92500,1997,1210,A,D,C,RALEIGH,27601.0,1997,9,3
219703,1,0.14,96000,1996,1277,A,D,C,RALEIGH,27601.0,1997,2,1
219705,1,0.14,94500,1997,1445,A,D,I,RALEIGH,27601.0,1997,12,4
219710,1,0.14,92500,1997,1230,A,C,A,RALEIGH,27601.0,1997,10,4
219712,1,0.16,96000,1996,1351,A,C,B,RALEIGH,27601.0,1996,12,4
219713,1,0.12,80000,1996,1104,A,C,A,RALEIGH,27601.0,1996,10,4
219715,1,0.17,95500,1997,1428,A,C,C,RALEIGH,27601.0,1997,11,4
219739,6,0.22,175000,1996,2366,A,D,C,HOLLY SPRINGS,27540.0,1996,6,2
219764,17,1.15,110000,1996,1343,A,C,A,RALEIGH,27616.0,1996,4,2
219766,19,1.03,150000,1997,2539,A,C,B,WAKE FOREST,27587.0,1999,3,1
219767,19,1.0,136000,1996,1811,A,C,A,WAKE FOREST,27587.0,1996,8,3
219829,17,0.89,192500,1996,2436,A,E,A,KNIGHTDALE,27545.0,1996,8,3
219840,12,0.75,38000,1937,1248,A,A,A,FUQUAY VARINA,27526.0,1996,2,1
219849,20,0.54,410500,1995,4338,A,F,L,CARY,27518.0,1996,2,1
219872,20,0.53,145000,1996,2087,A,D,B,APEX,27502.0,1999,9,3
219874,20,0.23,130000,1997,1473,A,D,K,APEX,27502.0,1998,5,2
219878,20,0.23,117000,1996,1238,A,C,A,APEX,27502.0,1996,3,1
219890,8,0.0,126000,1995,1356,D,D,C,RALEIGH,27613.0,1996,4,2
219902,13,0.25,170000,1997,2177,A,D,B,RALEIGH,27615.0,1997,6,2
219916,13,0.26,166500,1997,2618,A,D,B,RALEIGH,27615.0,1997,9,3
219917,13,0.35,201500,1998,2347,A,D,B,RALEIGH,27615.0,1998,12,4
219920,13,0.25,159000,1996,2005,A,D,B,RALEIGH,27615.0,1996,6,2
219924,13,0.21,159500,1996,2019,A,D,B,RALEIGH,27615.0,1996,6,2
219927,13,0.17,188500,1997,2370,A,D,C,RALEIGH,27615.0,1997,11,4
219928,13,0.25,172500,1996,2079,A,D,B,RALEIGH,27615.0,1996,8,3
219932,8,0.93,330000,1996,3162,A,D,C,RALEIGH,27613.0,1997,9,3
219934,8,1.01,365000,1997,2890,A,D,C,RALEIGH,27613.0,1999,10,4
219937,8,1.03,340500,1997,3177,A,F,B,RALEIGH,27613.0,1997,9,3
219940,8,2.2,380000,1996,4216,A,F,C,RALEIGH,27613.0,1996,8,3
219941,8,1.17,340000,1997,4683,A,E,C,RALEIGH,27613.0,1997,12,4
219945,20,0.13,158000,1997,1818,A,D,I,CARY,27519.0,1997,4,2
219952,20,0.14,152000,1996,1847,A,D,B,CARY,27519.0,1997,11,4
219953,20,0.14,127000,1996,1350,A,D,B,CARY,27519.0,1996,5,2
219954,20,0.12,135500,1996,1386,A,D,B,CARY,27519.0,1996,5,2
219956,20,0.12,150000,1996,1892,A,D,C,CARY,27519.0,1998,6,2
219964,20,0.12,151500,1996,1826,A,D,B,CARY,27519.0,1996,5,2
219966,20,0.17,139500,1996,1695,A,D,B,CARY,27519.0,1996,5,2
219971,18,0.87,274500,1996,3307,A,F,C,APEX,27539.0,1996,11,4
219975,18,0.7,180500,1997,2115,A,D,B,APEX,27539.0,1997,2,1
219977,18,0.7,277000,1997,3166,A,F,B,APEX,27539.0,1997,2,1
219980,1,0.13,85000,1996,1152,A,C,A,RALEIGH,27610.0,1996,12,4
219982,1,0.12,80000,1996,1008,A,C,A,RALEIGH,27610.0,1997,7,3
219983,1,0.13,80000,1996,1008,A,C,A,RALEIGH,27610.0,1996,11,4
219984,8,0.27,140000,1996,1560,A,D,C,RALEIGH,27613.0,1996,8,3
219987,8,0.25,137000,1996,1456,A,D,C,RALEIGH,27613.0,1997,1,1
219989,8,0.25,147500,1996,1512,A,D,C,RALEIGH,27613.0,1998,7,3
219991,8,0.25,140000,1996,1972,A,F,C,RALEIGH,27613.0,1996,8,3
219998,8,0.27,146000,1996,1763,A,D,C,RALEIGH,27613.0,1996,5,2
220008,7,0.18,194000,1997,2666,A,D,C,RALEIGH,27613.0,1997,3,1
220009,7,0.18,185000,1996,2264,A,D,C,RALEIGH,27613.0,1996,12,4
220017,7,0.17,173000,1996,2164,A,D,C,RALEIGH,27613.0,1996,7,3
220020,7,0.18,170000,1997,2348,A,D,C,RALEIGH,27613.0,1997,9,3
220032,7,0.18,173500,1997,1582,A,D,B,RALEIGH,27613.0,1999,2,1
220034,7,0.17,184500,1996,2390,A,D,C,RALEIGH,27613.0,1996,12,4
220035,7,0.23,196500,1997,2343,A,D,C,RALEIGH,27613.0,1997,6,2
220037,7,0.25,214500,1996,2947,A,D,I,RALEIGH,27613.0,1996,12,4
220039,7,0.17,171000,1996,1858,A,D,A,RALEIGH,27613.0,1996,11,4
220041,18,1.68,347000,1999,3345,A,F,I,RALEIGH,27606.0,1999,4,2
220057,7,0.18,180000,1997,2344,A,D,C,RALEIGH,27613.0,1997,5,2
220058,7,0.18,165000,1996,2035,A,C,B,RALEIGH,27613.0,1996,7,3
220066,20,0.37,344500,1996,3634,A,E,C,CARY,27518.0,1996,10,4
220067,20,0.38,290000,1996,2879,A,D,I,CARY,27518.0,1996,10,4
220071,20,0.42,391000,1998,3084,A,D,B,CARY,27518.0,1999,4,2
220073,20,0.35,280000,1996,2589,A,D,B,CARY,27518.0,1996,12,4
220077,6,0.49,325000,1997,2774,A,F,B,HOLLY SPRINGS,27540.0,1997,12,4
220081,6,0.45,320000,1996,2853,A,D,B,HOLLY SPRINGS,27540.0,1998,11,4
220086,6,0.82,251500,1996,2093,A,D,A,HOLLY SPRINGS,27540.0,1996,9,3
220087,6,0.89,284000,1996,3127,A,D,C,HOLLY SPRINGS,27540.0,1997,1,1
220088,6,1.21,267500,1997,3134,A,D,I,HOLLY SPRINGS,27540.0,1997,12,4
220089,6,0.92,362500,1997,3504,A,F,I,HOLLY SPRINGS,27540.0,1999,7,3
220091,6,0.43,354000,1998,4466,A,F,C,HOLLY SPRINGS,27540.0,1998,3,1
220096,6,1.67,276500,1997,2907,A,D,C,HOLLY SPRINGS,27540.0,1997,8,3
220098,6,0.87,315000,1996,3035,A,D,B,HOLLY SPRINGS,27540.0,1997,3,1
220105,6,0.55,335000,1996,3488,A,D,C,HOLLY SPRINGS,27540.0,1996,9,3
220107,6,0.71,359000,1997,4089,A,F,C,HOLLY SPRINGS,27540.0,1997,5,2
220108,6,0.58,315000,1997,2939,A,D,B,HOLLY SPRINGS,27540.0,1997,6,2
220109,6,0.66,282000,1996,2618,A,D,C,HOLLY SPRINGS,27540.0,1996,9,3
220113,16,0.28,95000,1996,1152,A,C,A,RALEIGH,27610.0,1996,4,2
